customer_id,loan_id,name,age,state,income_bracket,credit_score_band,score,grade,term_months,origination_date,apr,loan_amount,sheduled_payments,scheduled_payments,vintage_month
e84f44f4-a20c-4979-9d64-1e1ada4fca96,L1152,Brittany Patterson,98,North Dakota,60k-90k,Very Good,741,B,36,2024-05-12,0.105,23000,747.56,747.56,2024-05-01
31de6d05-758d-4600-a7b3-95b51ded9672,L1153,Steven Hernandez,38,Vermont,<30k,Very Good,792,A,36,2023-12-11,0.075,30500,948.74,948.74,2023-12-01
31de6d05-758d-4600-a7b3-95b51ded9672,L1154,Steven Hernandez,38,Vermont,<30k,Very Good,792,A,36,2023-08-16,0.075,4000,124.42,124.42,2023-08-01
41627eca-aec0-4a19-ac59-5e1aa84ae3de,L1155,Benjamin Kim,72,Tennessee,90k+,Very Good,777,A,36,2023-02-25,0.075,8000,248.85,248.85,2023-02-01
41627eca-aec0-4a19-ac59-5e1aa84ae3de,L1156,Benjamin Kim,72,Tennessee,90k+,Very Good,777,A,36,2023-05-18,0.075,4500,139.98,139.98,2023-05-01
41627eca-aec0-4a19-ac59-5e1aa84ae3de,L1157,Benjamin Kim,72,Tennessee,90k+,Very Good,777,A,36,2024-07-21,0.075,36000,1119.82,1119.82,2024-07-01
558c04b7-71f8-44cc-82b1-b33d174cd20b,L1158,Rose Hamilton,94,Iowa,30k-60k,Very Good,777,A,36,2023-08-11,0.075,12500,388.83,388.83,2023-08-01
5a2bae54-07ab-4515-bd16-158b7cdc7cf2,L1159,Jessica Holloway,26,Alaska,<30k,Very Good,765,A,36,2023-08-14,0.075,11500,357.72,357.72,2023-08-01
d8abae30-e96d-49b8-8e34-eed97ce1f5ec,L1160,Richard Estrada,67,Missouri,90k+,Good,697,C,36,2023-08-29,0.139,3000,102.39,102.39,2023-08-01
6ad65bd3-621a-4f3c-aae3-e56528d3e754,L1161,Christopher Buchanan,66,Nevada,90k+,Excellent,802,A,36,2023-03-25,0.075,33000,1026.51,1026.51,2023-03-01
8a0321ba-8422-45f2-afb8-ed11387b9354,L1162,Stephanie Garcia,94,West Virginia,90k+,Fair,650,E,36,2023-03-11,0.221,34500,1319.36,1319.36,2023-03-01
fa9860b5-ab54-4a2a-a448-3cbfb7243d3c,L1163,Katherine Medina,77,Maryland,90k+,Excellent,816,A,36,2024-04-26,0.075,8500,264.4,264.4,2024-04-01
af03c9cb-b7b3-4e0f-9e53-c184218cce29,L1164,Robert Wilson,85,West Virginia,60k-90k,Excellent,834,A,36,2023-02-20,0.075,5500,171.08,171.08,2023-02-01
5e53b1b8-f148-4eeb-9e5c-1a8ca4898803,L1165,Jordan Savage,50,Mississippi,90k+,Good,739,B,36,2023-08-07,0.105,16500,536.29,536.29,2023-08-01
92f7eb1f-1854-4cda-83a2-c652a39b310b,L1166,Amanda Freeman,88,New Hampshire,90k+,Very Good,770,A,36,2024-08-22,0.075,30000,933.19,933.19,2024-08-01
3b8ab380-55e1-43b0-9f52-2e58b029b543,L1167,Emily Dunn,19,Iowa,90k+,Fair,663,D,36,2023-06-05,0.178,40000,1442.09,1442.09,2023-06-01
f7237e59-c698-4129-82d1-bf110aff7ccc,L1168,Michael Woods,32,Mississippi,<30k,Excellent,849,A,36,2023-11-28,0.075,39000,1213.14,1213.14,2023-11-01
f7237e59-c698-4129-82d1-bf110aff7ccc,L1169,Michael Woods,32,Mississippi,<30k,Excellent,849,A,36,2023-10-19,0.075,22500,699.89,699.89,2023-10-01
eee1cdf0-6f75-4530-90f1-f68c8da04a5f,L1170,Margaret Mathews,86,California,90k+,Good,689,D,36,2023-05-21,0.178,28500,1027.49,1027.49,2023-05-01
eee1cdf0-6f75-4530-90f1-f68c8da04a5f,L1171,Margaret Mathews,86,California,90k+,Good,689,D,36,2024-07-11,0.178,14000,504.73,504.73,2024-07-01
76460451-74a0-45cb-bf2e-db838f999008,L1172,Alicia Smith,52,Kansas,<30k,Very Good,763,A,36,2024-10-15,0.075,22500,699.89,699.89,2024-10-01
76460451-74a0-45cb-bf2e-db838f999008,L1173,Alicia Smith,52,Kansas,<30k,Very Good,763,A,36,2023-10-02,0.075,16000,497.7,497.7,2023-10-01
990efbe8-fc53-4213-80bd-5b2fc6b2145c,L1174,Jacob Summers,61,Alaska,<30k,Very Good,765,A,36,2023-10-13,0.075,8000,248.85,248.85,2023-10-01
990efbe8-fc53-4213-80bd-5b2fc6b2145c,L1175,Jacob Summers,61,Alaska,<30k,Very Good,765,A,36,2023-02-03,0.075,22500,699.89,699.89,2023-02-01
990efbe8-fc53-4213-80bd-5b2fc6b2145c,L1176,Jacob Summers,61,Alaska,<30k,Very Good,765,A,36,2024-01-29,0.075,16000,497.7,497.7,2024-01-01
b970e418-b9ce-491d-903f-1df35838a63a,L1177,Katherine Madden,32,Hawaii,30k-60k,Good,698,C,36,2024-05-28,0.139,7500,255.97,255.97,2024-05-01
2285af68-605e-417a-8955-cd6fe7b3465a,L1178,Douglas Davenport,55,Alabama,90k+,Excellent,849,A,36,2023-07-29,0.075,16500,513.25,513.25,2023-07-01
213c9f92-9fe0-4f15-8cb4-47a3e7f07673,L1179,Elizabeth Singh,73,Indiana,90k+,Good,707,C,36,2024-11-18,0.139,28000,955.61,955.61,2024-11-01
e10fd066-26f0-430f-803e-c1995030c3c9,L1180,Kevin Davis,38,Florida,60k-90k,Fair,597,G,36,2023-08-13,0.298,14000,592.79,592.79,2023-08-01
61bfb4e0-5aa7-47d3-9310-fdae08982307,L1181,Christopher Ferguson,76,Massachusetts,<30k,Fair,639,E,36,2024-03-26,0.221,25500,975.18,975.18,2024-03-01
b8676886-a73f-44e6-b6f7-35235bb5dbdd,L1182,Jane Mason,18,Kansas,<30k,Good,734,B,36,2023-05-18,0.105,15500,503.79,503.79,2023-05-01
e6930f91-a505-476b-bff9-661391b84287,L1183,Hannah Blankenship,51,North Dakota,60k-90k,Very Good,772,A,36,2024-11-22,0.075,6000,186.64,186.64,2024-11-01
597548e0-a09e-489f-bac9-85ada1f33474,L1184,Charles Nguyen,82,North Carolina,<30k,Very Good,745,B,36,2023-01-24,0.105,32000,1040.08,1040.08,2023-01-01
84b067b6-7a2a-479f-ab32-2132fcc106f3,L1185,Mark Jones,40,Wisconsin,90k+,Very Good,765,A,36,2023-10-01,0.075,39500,1228.7,1228.7,2023-10-01
2ad38c03-2e9c-4bb0-969b-12a10e99d0d9,L1186,Timothy Miller,82,New York,<30k,Good,716,C,36,2024-03-09,0.139,32500,1109.2,1109.2,2024-03-01
2ad38c03-2e9c-4bb0-969b-12a10e99d0d9,L1187,Timothy Miller,82,New York,<30k,Good,716,C,36,2024-08-24,0.139,4500,153.58,153.58,2024-08-01
2e073c52-bb66-493a-8a90-daaf38fac39d,L1188,Audrey Mcclure,31,Ohio,30k-60k,Poor,557,G,36,2024-06-28,0.298,29500,1249.09,1249.09,2024-06-01
b91da25f-feb4-46ba-981c-099147c960b2,L1189,Kaylee Stevens,98,North Dakota,<30k,Good,671,D,36,2024-02-25,0.178,10500,378.55,378.55,2024-02-01
3ac1cb04-d022-4462-88ef-ea5cc431cf4a,L1190,Jason Johnson,56,Kansas,90k+,Poor,422,G,36,2023-05-01,0.298,15000,635.13,635.13,2023-05-01
3ac1cb04-d022-4462-88ef-ea5cc431cf4a,L1191,Jason Johnson,56,Kansas,90k+,Poor,422,G,36,2024-05-03,0.298,31000,1312.61,1312.61,2024-05-01
38bc0587-8f43-44cf-b9b3-d6826ec2c7a9,L1192,Kenneth Stewart,99,South Carolina,30k-60k,Good,691,C,36,2024-05-05,0.139,12500,426.61,426.61,2024-05-01
38bc0587-8f43-44cf-b9b3-d6826ec2c7a9,L1193,Kenneth Stewart,99,South Carolina,30k-60k,Good,691,C,36,2024-02-03,0.139,26500,904.42,904.42,2024-02-01
5bae4ecd-db5c-4d97-87e1-16779be5ef3c,L1194,Andrew Miller,82,Nevada,30k-60k,Fair,645,E,36,2024-10-22,0.221,25500,975.18,975.18,2024-10-01
340483ab-975e-4325-87d4-5a88449c9422,L1195,Joseph Rose,95,North Carolina,<30k,Good,687,D,36,2024-03-18,0.178,10000,360.52,360.52,2024-03-01
1429212c-ff0c-4a41-a056-09fc9e623c9f,L1196,Nicholas Tran,43,Texas,90k+,Very Good,768,A,36,2023-01-25,0.075,31000,964.29,964.29,2023-01-01
a002f65b-cea9-4c54-9c8b-4301b57d80c4,L1197,Michael Robinson,37,Hawaii,90k+,Very Good,750,B,36,2023-05-18,0.105,13500,438.78,438.78,2023-05-01
25146671-5ef5-47e7-bcf4-8302c9fc19dd,L1198,Carol Foster,65,Maine,30k-60k,Fair,602,F,36,2023-09-21,0.262,24500,989.73,989.73,2023-09-01
52f641e8-93d2-411c-b5a2-2c55bccf5867,L1199,Emily Chandler,38,Maryland,60k-90k,Excellent,836,A,36,2023-01-10,0.075,18500,575.47,575.47,2023-01-01
cb7bd4c7-84c6-418b-9877-96b65e306c8b,L1200,Michael Bishop,87,New York,30k-60k,Excellent,836,A,36,2024-08-15,0.075,14500,451.04,451.04,2024-08-01
9f50bac2-c2d4-463f-b1d4-144ff69984fd,L1201,Julie Williams,85,Iowa,<30k,Good,688,D,36,2024-12-03,0.178,23000,829.2,829.2,2024-12-01
e1fe80b0-d398-4775-a7f5-44cb8694944e,L1202,Angela Mayer,18,Florida,90k+,Good,731,B,36,2023-02-20,0.105,9500,308.77,308.77,2023-02-01
d2ff4851-2ccf-43b6-96d2-d84d4f0ff8f3,L1203,Christopher Warren,94,Connecticut,90k+,Fair,625,F,36,2024-02-18,0.262,3000,121.19,121.19,2024-02-01
995caf88-e706-499d-9229-bb6ae4d0642d,L1204,Austin Gonzalez,59,Delaware,90k+,Fair,585,G,36,2023-05-10,0.298,38500,1630.17,1630.17,2023-05-01
4f1a657b-6909-42bc-90d3-37e9da48bc31,L1205,Brenda Lewis,80,Indiana,30k-60k,Very Good,754,B,36,2023-07-30,0.105,5000,162.51,162.51,2023-07-01
1b89ae79-837b-4c2e-bace-eab2d7264b00,L1206,Michael Oconnor,20,Delaware,90k+,Very Good,788,A,36,2024-09-14,0.075,19500,606.57,606.57,2024-09-01
9c30a1dd-e686-4785-8041-49bdfcfae7f0,L1207,Nicole Smith,32,North Carolina,90k+,Excellent,831,A,36,2023-08-03,0.075,10000,311.06,311.06,2023-08-01
9c30a1dd-e686-4785-8041-49bdfcfae7f0,L1208,Nicole Smith,32,North Carolina,90k+,Excellent,831,A,36,2024-03-31,0.075,8500,264.4,264.4,2024-03-01
9c30a1dd-e686-4785-8041-49bdfcfae7f0,L1209,Nicole Smith,32,North Carolina,90k+,Excellent,831,A,36,2023-01-06,0.075,31500,979.85,979.85,2023-01-01
a26b4dc8-18f8-4b8b-b9c1-5f14c953d0e6,L1210,John Cardenas,64,Wyoming,30k-60k,Good,699,C,36,2023-12-22,0.139,31000,1058.0,1058.0,2023-12-01
92b3f3ee-31f9-41e7-950f-c8fb5655d857,L1211,John Gilmore,57,Nebraska,<30k,Excellent,804,A,36,2024-10-16,0.075,28500,886.53,886.53,2024-10-01
c45258da-3a53-42d2-89b1-a67b57bd04b3,L1212,Louis Gillespie,48,West Virginia,90k+,Good,703,C,36,2024-04-17,0.139,12000,409.55,409.55,2024-04-01
83569a32-7be3-4433-ad0d-51957ed9887e,L1213,Ian Lynch,25,Idaho,<30k,Excellent,823,A,36,2023-04-06,0.075,23500,731.0,731.0,2023-04-01
eb803a4e-315c-452f-9530-c7f093b49f47,L1214,Patrick Wiley,48,Nevada,60k-90k,Good,699,C,36,2023-11-06,0.139,15500,529.0,529.0,2023-11-01
ccbe9315-8e7c-465c-8b4e-42befa17f8ee,L1215,Garrett Clay,90,Minnesota,60k-90k,Fair,585,G,36,2024-10-13,0.298,20500,868.01,868.01,2024-10-01
9fb879fc-2e9f-4288-90ca-c12b83ea58aa,L1216,Glenn Jones,28,Texas,30k-60k,Excellent,842,A,36,2024-04-06,0.075,11500,357.72,357.72,2024-04-01
4c570c65-db07-4077-aa8e-f25a31cc50dc,L1217,David Garcia,28,Pennsylvania,90k+,Excellent,813,A,36,2024-08-18,0.075,12000,373.27,373.27,2024-08-01
4c570c65-db07-4077-aa8e-f25a31cc50dc,L1218,David Garcia,28,Pennsylvania,90k+,Excellent,813,A,36,2023-06-25,0.075,39000,1213.14,1213.14,2023-06-01
32cccdf5-d11d-4700-89b0-885bc2cb8a78,L1219,Nicholas Valdez,80,Rhode Island,60k-90k,Fair,646,E,36,2023-09-05,0.221,37000,1414.96,1414.96,2023-09-01
d4f0aafe-1d3d-47b8-9700-9c5b18760c61,L1220,Randy Frey,26,Maine,<30k,Excellent,850,A,36,2023-06-23,0.075,16000,497.7,497.7,2023-06-01
c659b1e2-d18a-489b-b840-732eca9ace21,L1221,Timothy Rogers,86,Idaho,30k-60k,Fair,626,F,36,2023-01-16,0.262,6500,262.58,262.58,2023-01-01
8c12865a-ae4a-422f-a6f9-d04530af2902,L1222,Kenneth Rhodes,34,Pennsylvania,30k-60k,Excellent,824,A,36,2023-08-05,0.075,28000,870.97,870.97,2023-08-01
8c12865a-ae4a-422f-a6f9-d04530af2902,L1223,Kenneth Rhodes,34,Pennsylvania,30k-60k,Excellent,824,A,36,2023-01-21,0.075,35000,1088.72,1088.72,2023-01-01
9fe90c94-66a5-48dc-b1d2-4e561a087489,L1224,Patricia Estrada,34,New Jersey,<30k,Good,730,B,36,2023-12-30,0.105,33000,1072.58,1072.58,2023-12-01
f1144377-f93d-4ec4-8586-d4e14ca9db0d,L1225,Robert Gonzalez,78,Utah,30k-60k,Fair,638,E,36,2024-08-16,0.221,15000,573.63,573.63,2024-08-01
75fdf2c5-e59c-4b0a-ac99-ea1909f7cfe2,L1226,Sarah Marshall,88,Pennsylvania,60k-90k,Excellent,802,A,36,2023-03-13,0.075,40000,1244.25,1244.25,2023-03-01
20cdd425-16cb-4e26-af61-1df1890835da,L1227,John Walker,39,Alaska,30k-60k,Excellent,802,A,36,2024-01-20,0.075,32000,995.4,995.4,2024-01-01
a0c0a0e0-0bb8-464c-b774-5cfafc26b6e0,L1228,Christopher Luna,51,Georgia,30k-60k,Very Good,781,A,36,2023-07-12,0.075,31500,979.85,979.85,2023-07-01
67338a10-17d6-49ba-aa4d-25516cc323c0,L1229,Charles Bowman,85,Indiana,60k-90k,Excellent,820,A,36,2024-05-26,0.075,19500,606.57,606.57,2024-05-01
776825b7-1c15-4473-bceb-344ebb6869f6,L1230,Amanda Oneal,95,Arizona,30k-60k,Good,683,D,36,2024-12-26,0.178,2000,72.1,72.1,2024-12-01
80a4b9f0-bb61-4fcc-acdb-23e1393ca8f2,L1231,April Hicks,72,New Mexico,60k-90k,Very Good,785,A,36,2023-04-08,0.075,29000,902.08,902.08,2023-04-01
80a4b9f0-bb61-4fcc-acdb-23e1393ca8f2,L1232,April Hicks,72,New Mexico,60k-90k,Very Good,785,A,36,2024-11-15,0.075,17000,528.81,528.81,2024-11-01
3b1add53-e7f5-466b-bfe8-754158e267b6,L1233,Jose Moore,45,Arizona,30k-60k,Good,736,B,36,2023-06-26,0.105,17000,552.54,552.54,2023-06-01
5684a4e6-b6ac-4b66-8d18-06505509bd29,L1234,Hannah Foster,87,Georgia,60k-90k,Good,705,C,36,2024-05-18,0.139,22500,767.9,767.9,2024-05-01
831796d5-76bb-4d45-86d3-88b00a773699,L1235,Jasmine Blevins DVM,43,Oregon,90k+,Good,703,C,36,2024-03-13,0.139,29500,1006.81,1006.81,2024-03-01
7deeedf9-5541-431f-a3f6-793c012d628b,L1236,Beth Le,57,Massachusetts,30k-60k,Good,739,B,36,2023-12-02,0.105,39000,1267.6,1267.6,2023-12-01
297151d2-bb3c-4717-b97a-f1694b78a443,L1237,Richard Guerrero,69,West Virginia,60k-90k,Fair,652,E,36,2023-09-11,0.221,15500,592.75,592.75,2023-09-01
297151d2-bb3c-4717-b97a-f1694b78a443,L1238,Richard Guerrero,69,West Virginia,60k-90k,Fair,652,E,36,2024-12-30,0.221,40000,1529.69,1529.69,2024-12-01
2fd42ea6-b095-4a65-b2da-54f0739ca925,L1239,Cynthia Cole,65,California,60k-90k,Fair,602,F,36,2024-12-05,0.262,11000,444.37,444.37,2024-12-01
a2a3e7c3-892f-4ca2-a4c4-f43b0cf2a714,L1240,Amanda Barry,74,Virginia,60k-90k,Excellent,824,A,36,2024-04-11,0.075,38500,1197.59,1197.59,2024-04-01
f172d2e2-17f3-4edb-a0f8-de8c364784fa,L1241,Jose Gardner,84,South Carolina,30k-60k,Very Good,781,A,36,2023-12-26,0.075,1500,46.66,46.66,2023-12-01
f962a64f-7d53-4bea-a36a-3cc6b8fb41d9,L1242,Miguel Barajas,75,California,60k-90k,Poor,493,G,36,2023-06-09,0.298,28500,1206.75,1206.75,2023-06-01
c0866f98-b260-4379-8f3e-25e42b122744,L1243,Jessica Hardy,33,Montana,60k-90k,Very Good,763,A,36,2024-06-09,0.075,4000,124.42,124.42,2024-06-01
d2c14f19-3113-4fc2-af6f-c1e56bc1c59f,L1244,Jennifer Noble,49,North Dakota,<30k,Very Good,777,A,36,2023-08-12,0.075,3500,108.87,108.87,2023-08-01
b148b07c-66cf-40ba-bae5-d7b5dfc2a81c,L1245,Nicole Carrillo,46,Wisconsin,<30k,Excellent,841,A,36,2024-12-30,0.075,32000,995.4,995.4,2024-12-01
2cd273b8-bb80-4b38-85d3-42c3482c09b5,L1246,Chad Lewis MD,26,Nevada,<30k,Excellent,804,A,36,2024-02-13,0.075,34000,1057.61,1057.61,2024-02-01
351fd164-91db-4edf-ab47-ca04eeb9195d,L1247,Justin King,61,Idaho,90k+,Good,736,B,36,2024-05-11,0.105,3000,97.51,97.51,2024-05-01
39f2c9e6-1237-4e51-a55c-d279b7eeb688,L1248,Emma Miller,20,Alaska,<30k,Fair,612,F,36,2024-02-29,0.262,29000,1171.52,1171.52,2024-02-01
39f2c9e6-1237-4e51-a55c-d279b7eeb688,L1249,Emma Miller,20,Alaska,<30k,Fair,612,F,36,2024-12-27,0.262,36000,1454.3,1454.3,2024-12-01
48925bf5-8161-4cfd-a7bc-241721852349,L1250,Audrey Scott,93,Indiana,<30k,Very Good,764,A,36,2024-02-29,0.075,27000,839.87,839.87,2024-02-01
48925bf5-8161-4cfd-a7bc-241721852349,L1251,Audrey Scott,93,Indiana,<30k,Very Good,764,A,36,2023-04-15,0.075,32500,1010.95,1010.95,2023-04-01
21b38432-4f68-4df6-91e8-886caeb9bd28,L1252,Charles Moore,88,Connecticut,60k-90k,Good,698,C,36,2023-01-31,0.139,7500,255.97,255.97,2023-01-01
b88ee584-44c9-4e40-9082-aac63ebf62fc,L1253,Dr. Susan Moore,47,Wisconsin,30k-60k,Very Good,773,A,36,2024-03-17,0.075,30500,948.74,948.74,2024-03-01
02d02712-75ca-43f7-abfd-614c11f729ff,L1254,Scott Acosta,93,Pennsylvania,30k-60k,Excellent,825,A,36,2023-08-03,0.075,33500,1042.06,1042.06,2023-08-01
bcc2e653-a160-42f7-bd71-ddffa7c8cf17,L1255,Robert Torres,46,Alaska,90k+,Good,715,C,36,2023-07-16,0.139,17000,580.19,580.19,2023-07-01
aac124e4-7106-4aec-818c-99d55361f50e,L1256,Joshua Estes,18,Nebraska,60k-90k,Poor,476,G,36,2023-08-25,0.298,6500,275.22,275.22,2023-08-01
6fc5cf31-4b35-4951-add8-b40929338057,L1257,Michael Mcintosh DDS,27,Washington,60k-90k,Good,732,B,36,2023-10-03,0.105,37500,1218.84,1218.84,2023-10-01
f6eb77f5-c1ed-454e-9c7c-ecf07661818b,L1258,Nathaniel Hall,98,Illinois,60k-90k,Very Good,790,A,36,2023-03-18,0.075,2000,62.21,62.21,2023-03-01
f378e7d0-eab8-406f-b8fe-75c3b7bfb403,L1259,Brandon Walker,25,Illinois,60k-90k,Very Good,770,A,36,2023-05-07,0.075,27500,855.42,855.42,2023-05-01
f59843ab-09eb-4beb-980b-ea070b527e22,L1260,Shannon Chan,47,Rhode Island,90k+,Very Good,796,A,36,2023-02-06,0.075,15500,482.15,482.15,2023-02-01
8d445503-0c36-4a0e-b243-6b60c3b807a4,L1261,Julie Thomas,26,West Virginia,60k-90k,Fair,657,E,36,2024-10-17,0.221,9500,363.3,363.3,2024-10-01
1c357cb2-189d-48fe-94e7-a2edfa1594ed,L1262,Teresa Brown,22,Hawaii,90k+,Excellent,800,A,36,2023-06-04,0.075,24500,762.1,762.1,2023-06-01
151aeb36-3496-4053-9d31-a40d4f78afb8,L1263,Jose Wilson,60,Nebraska,60k-90k,Good,734,B,36,2024-02-03,0.105,20500,666.3,666.3,2024-02-01
c80266f3-1fda-4216-b1bf-d46075f6b473,L1264,William Mooney,27,Maryland,90k+,Excellent,808,A,36,2024-06-05,0.075,16500,513.25,513.25,2024-06-01
a0517c80-59ac-4a2f-9eb2-981b01111746,L1265,Julie Simpson,83,Oklahoma,30k-60k,Very Good,768,A,36,2024-08-17,0.075,7000,217.74,217.74,2024-08-01
7cb7f758-dbed-44a2-ae80-079336f734fb,L1266,Stephanie Garcia,48,Wisconsin,60k-90k,Very Good,750,B,36,2024-01-07,0.105,2000,65.0,65.0,2024-01-01
7cb7f758-dbed-44a2-ae80-079336f734fb,L1267,Stephanie Garcia,48,Wisconsin,60k-90k,Very Good,750,B,36,2024-03-30,0.105,32500,1056.33,1056.33,2024-03-01
493122f0-c271-43f4-aa3a-dadc6d207853,L1268,Jennifer Blanchard,53,Arizona,<30k,Very Good,754,B,36,2024-11-15,0.105,21000,682.55,682.55,2024-11-01
cd4df7b1-dd7c-4e93-a0fd-377d8d6abc56,L1269,Terri Clark,80,Kentucky,30k-60k,Excellent,804,A,36,2023-07-29,0.075,11500,357.72,357.72,2023-07-01
5cbb441e-03af-421f-85c1-ac0314b6b621,L1270,Jose Harvey,45,Georgia,<30k,Good,735,B,36,2023-10-08,0.105,31000,1007.58,1007.58,2023-10-01
5cbb441e-03af-421f-85c1-ac0314b6b621,L1271,Jose Harvey,45,Georgia,<30k,Good,735,B,36,2023-10-13,0.105,38500,1251.34,1251.34,2023-10-01
c91067ce-e9cb-42d9-aad1-4f83ad7ccf01,L1272,Courtney Lee,87,Wyoming,30k-60k,Excellent,841,A,36,2024-06-04,0.075,39000,1213.14,1213.14,2024-06-01
01e8d1c3-5805-48c2-b275-f46a56d70ac8,L1273,Raymond Kim,34,Delaware,90k+,Excellent,817,A,36,2024-02-18,0.075,2500,77.77,77.77,2024-02-01
468292e4-82e7-478d-87db-bed093761036,L1274,Kelly Martinez,91,Nebraska,30k-60k,Very Good,753,B,36,2024-04-10,0.105,31000,1007.58,1007.58,2024-04-01
6cb77588-0c85-4379-a7a9-cf73c0be3b8e,L1275,Andrew Smith,91,Massachusetts,90k+,Good,689,D,36,2023-04-14,0.178,31500,1135.64,1135.64,2023-04-01
c0159442-49dc-426b-8362-c461256b421b,L1276,Michael Allen,78,New Jersey,60k-90k,Good,693,C,36,2024-07-11,0.139,10000,341.29,341.29,2024-07-01
23bd48f1-646d-49f4-b616-4e3c3e78c2be,L1277,Sara Brown,49,Virginia,<30k,Very Good,750,B,36,2023-06-25,0.105,27500,893.82,893.82,2023-06-01
1afabbfb-cce4-4093-a7cb-0d96870b4fe7,L1278,Ann Bailey,78,Illinois,30k-60k,Very Good,763,A,36,2023-07-08,0.075,13000,404.38,404.38,2023-07-01
68b7305e-f3ff-420d-a9ea-a8063b4f7930,L1279,John Cannon,70,Georgia,90k+,Very Good,778,A,36,2023-03-09,0.075,25500,793.21,793.21,2023-03-01
07241866-4baa-445e-9198-5e82e2d36b0a,L1280,Victoria Jackson,42,Virginia,90k+,Fair,595,G,36,2024-07-01,0.298,31500,1333.78,1333.78,2024-07-01
de150dd2-dcef-44de-aac9-0c8cf1a71958,L1281,Megan Cunningham,30,Indiana,90k+,Very Good,782,A,36,2024-08-05,0.075,1000,31.11,31.11,2024-08-01
1e9df33f-7542-45a4-b012-1c2a1a1d64dc,L1282,Terry Mays,30,Ohio,<30k,Very Good,754,B,36,2023-05-23,0.105,5500,178.76,178.76,2023-05-01
88edfe17-e154-4ab1-a198-c63b664793c6,L1283,Jeffrey Savage,73,Rhode Island,<30k,Poor,512,G,36,2023-10-30,0.298,26000,1100.89,1100.89,2023-10-01
88edfe17-e154-4ab1-a198-c63b664793c6,L1284,Jeffrey Savage,73,Rhode Island,<30k,Poor,512,G,36,2024-05-10,0.298,23000,973.87,973.87,2024-05-01
c9711987-00fd-41d4-9670-f42dd79acdda,L1285,Christopher Wells,63,Maine,60k-90k,Good,712,C,36,2023-05-07,0.139,36000,1228.65,1228.65,2023-05-01
6a581992-e8d4-4d96-852e-f592ff99931a,L1286,Rodney Johnson,72,Wyoming,90k+,Very Good,786,A,36,2023-10-11,0.075,3000,93.32,93.32,2023-10-01
842dd30b-aea1-42ce-bcce-6400c8f9df60,L1287,Edward Osborne,70,Arkansas,<30k,Good,684,D,36,2024-06-25,0.178,20500,739.07,739.07,2024-06-01
842dd30b-aea1-42ce-bcce-6400c8f9df60,L1288,Edward Osborne,70,Arkansas,<30k,Good,684,D,36,2023-02-17,0.178,29000,1045.51,1045.51,2023-02-01
8ab79115-5ece-4e31-a3d1-8edc7ad88a58,L1289,Cindy Cox,77,Massachusetts,30k-60k,Very Good,770,A,36,2024-01-04,0.075,18500,575.47,575.47,2024-01-01
8ab79115-5ece-4e31-a3d1-8edc7ad88a58,L1290,Cindy Cox,77,Massachusetts,30k-60k,Very Good,770,A,36,2023-10-27,0.075,36500,1135.38,1135.38,2023-10-01
8ab79115-5ece-4e31-a3d1-8edc7ad88a58,L1291,Cindy Cox,77,Massachusetts,30k-60k,Very Good,770,A,36,2023-01-23,0.075,38500,1197.59,1197.59,2023-01-01
518366ca-c636-4b1f-b300-f7d051367eef,L1292,Nicole Coleman,24,North Carolina,90k+,Very Good,783,A,36,2023-11-07,0.075,14500,451.04,451.04,2023-11-01
3909fc11-0835-4408-b0cc-17f11e3a0129,L1293,Ashley Peterson,30,Utah,90k+,Good,731,B,36,2024-04-30,0.105,6500,211.27,211.27,2024-04-01
3909fc11-0835-4408-b0cc-17f11e3a0129,L1294,Ashley Peterson,30,Utah,90k+,Good,731,B,36,2024-05-23,0.105,23000,747.56,747.56,2024-05-01
3909fc11-0835-4408-b0cc-17f11e3a0129,L1295,Ashley Peterson,30,Utah,90k+,Good,731,B,36,2023-07-11,0.105,4500,146.26,146.26,2023-07-01
a809be2b-2352-418f-8c88-a6cb81d21666,L1296,Stephen Ayala,25,Hawaii,<30k,Good,731,B,36,2024-07-01,0.105,34500,1121.33,1121.33,2024-07-01
a809be2b-2352-418f-8c88-a6cb81d21666,L1297,Stephen Ayala,25,Hawaii,<30k,Good,731,B,36,2024-07-07,0.105,25000,812.56,812.56,2024-07-01
9075cc7c-83f6-4dad-9fdf-78b973e68857,L1298,Ross Sullivan,69,Washington,90k+,Fair,606,F,36,2023-11-19,0.262,4500,181.79,181.79,2023-11-01
d0eeb6fb-dca8-4faa-a5f0-c224e065818e,L1299,Stephen Fleming,61,South Carolina,60k-90k,Very Good,777,A,36,2024-11-18,0.075,8500,264.4,264.4,2024-11-01
068d1a6a-c78d-4688-9b17-48c8712f0eeb,L1300,Danny May,31,Massachusetts,60k-90k,Good,690,C,36,2023-01-09,0.139,26000,887.36,887.36,2023-01-01
0f27694b-5524-4abf-9b96-cd6f05afe56c,L1301,Kellie Smith,49,Alaska,90k+,Good,722,B,36,2024-12-07,0.105,25000,812.56,812.56,2024-12-01
530a6039-8268-4cad-af06-cebb3ab50d81,L1302,Marcus Walker,42,Alabama,<30k,Excellent,801,A,36,2023-11-02,0.075,31500,979.85,979.85,2023-11-01
9f2e3bb7-fc3e-4803-bb53-004ae2b7d5c4,L1303,Shannon Hendricks MD,42,Michigan,90k+,Fair,611,F,36,2023-04-15,0.262,3500,141.39,141.39,2023-04-01
